age,ageGroup,area,notInEdu,notInEmp,notInTra,neet,notInEduNotEnr,eduBarrier,workBarrier,trainBarrier,weights
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,FH,0.384002
16,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,0.384002
20,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,Q,,H,0.384002
40,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,HK,0.384002
28,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,E,ACDEFGHIJ,G,0.384002
30,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEF,K,0.384002
15,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,0.384002
64,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,AEFG,K,0.384002
55,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,CH,0.384002
40,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.384002
39,25-64,Urban,FALSE,NA,TRUE,FALSE,FALSE,,,ABL,0.384002
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.594107
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABD,H,0.594107
24,15-24,Rural,TRUE,TRUE,NA,NA,TRUE,E,ACEFGHIJ,,0.594107
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABCDEFGHIJ,B,0.594107
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,H,0.594107
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DE,K,0.594107
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,H,0.594107
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,Z,0.594107
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,Z,0.594107
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFGH,H,0.594107
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,ABCEFG,GHL,0.594107
20,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGHIJ,K,0.594107
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,K,0.594107
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.594107
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABCEF,GHL,0.594107
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,CDEFGHJ,K,0.594107
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.594107
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,ABCEFG,HL,0.594107
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,FL,0.594107
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AE,K,0.556131
59,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AB,HI,0.556131
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABCDEFGHIJ,K,0.556131
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.556131
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCE,FL,0.556131
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.556131
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCD,FH,0.556131
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CDEFGHIJ,H,0.556131
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCFGHIJ,Z,0.556131
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ACEI,K,0.556131
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.556131
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,ABCDEFGHIJ,FHL,0.556131
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,ACE,KL,0.556131
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,,H,0.556131
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCFGHIJ,K,0.556131
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,FHK,0.556131
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,H,ACEI,K,0.556131
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.556131
25,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,AB,ABCDEFGHIJ,H,0.757039
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,ACDEFGH,H,0.757039
25,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,H,BDEFGHIJ,Z,0.757039
19,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABCDEFGHIJ,Z,0.757039
43,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFGHIJ,L,0.757039
47,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,F,H,0.757039
57,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,FHJ,H,0.757039
38,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEF,H,0.757039
47,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,HL,0.757039
28,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,CDEFGHIJ,G,0.757039
39,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,FGHIJ,Z,0.757039
34,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.757039
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.757039
54,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,FGJ,H,0.757039
17,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,K,0.757039
42,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDFGHIJ,H,0.757039
45,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,BCEFG,L,0.757039
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,HL,0.961565
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,CDEFGHIJ,AGL,0.961565
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGH,Z,0.961565
27,25-64,Rural,FALSE,FALSE,TRUE,FALSE,FALSE,,CDEFGHJ,Z,0.961565
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.961565
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,AC,L,0.961565
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABE,FG,0.961565
35,25-64,Rural,TRUE,NA,TRUE,NA,NA,,E,H,0.961565
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,ABCDEFI,CG,0.961565
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ACDEFGHIJ,Z,0.961565
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DEFQ,DEFHI,AGL,0.961565
21,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,AGL,0.961565
18,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,Z,0.961565
51,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,Z,0.961565
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,ABC,G,0.961565
44,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFH,B,0.961565
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.961565
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CDFGHI,FH,0.961565
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABCDEFGHIJ,Z,0.961565
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,FKL,0.348676
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.348676
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABCDEFGHI,GH,0.348676
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DE,ABCEFGHIJ,CG,0.348676
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,G,0.348676
46,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.348676
15,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,AC,G,0.348676
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABCDEFGHIJ,Z,0.348676
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,Z,0.348676
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABCDEFGHI,CG,0.348676
60,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.348676
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BGL,0.348676
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ADE,ABCDEFGHIJ,BGL,0.348676
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,A,0.348676
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.348676
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABC,CFH,0.348676
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFGHIJ,I,0.348676
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABCDEHIJ,H,0.348676
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABCDEFGHIJ,Z,0.827974
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,A,ABCDEFGHIJ,Z,0.827974
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,F,0.827974
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,L,0.827974
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,CDEFGH,H,0.827974
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.827974
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BJ,ABCDEFGH,HL,0.827974
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFGHIJ,Z,0.827974
58,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,Z,0.827974
63,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.827974
58,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.827974
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFG,FH,0.827974
15,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,H,ACDEFGIJ,B,0.827974
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AC,K,0.827974
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,HL,0.827974
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DQ,CDEFGH,H,0.153317
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,CG,0.153317
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CEFGI,Z,0.153317
36,25-64,Rural,FALSE,NA,TRUE,FALSE,FALSE,,,L,0.153317
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.153317
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFGH,HL,0.153317
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDI,GH,0.153317
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,EQ,,HL,0.153317
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.153317
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABCDHI,G,0.153317
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CDGHIJ,L,0.153317
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEF,G,0.153317
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,Z,0.153317
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGH,Z,0.153317
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.153317
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ACFGHI,CG,0.153317
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.479467
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,ABCDEFGHIJ,Z,0.479467
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.479467
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.479467
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ADQ,,H,0.479467
49,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFHI,Z,0.479467
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BQ,,H,0.479467
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CDEFGHIJ,I,0.479467
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AB,,L,0.479467
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,AB,H,0.479467
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BQ,,Z,0.479467
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCEFGI,L,0.479467
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABCDEFGHIJ,Z,0.479467
23,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ACDFGHIJ,BI,0.479467
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ACE,,Z,0.479467
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BHL,0.479467
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,ABCDEFGHIJ,Z,0.479467
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CDEFGHIJ,L,0.479467
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,B,FH,0.479467
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CDEFGHIJ,FGL,0.337651
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.337651
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BD,,H,0.337651
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,FGH,L,0.337651
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DE,ABCDEFGHIJ,Z,0.337651
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,F,0.337651
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFG,L,0.337651
60,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CEFGH,L,0.337651
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,HL,0.337651
52,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BDEFGHIJ,Z,0.337651
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABIJ,H,0.337651
21,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,H,0.337651
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,H,0.337651
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.337651
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,HL,0.337651
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,H,ABCDEFGHIJ,Z,0.337651
18,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGHIJ,Z,0.337651
25,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,I,0.764527
17,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,ABGI,0.764527
19,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,CIJ,Z,0.764527
18,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,M,GH,B,0.764527
53,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ACD,K,0.764527
16,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCFG,L,0.764527
36,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHI,K,0.764527
34,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,CEI,H,0.764527
23,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,HL,0.764527
27,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,Q,DEFGHI,ABH,0.764527
24,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,D,DEFGHI,Z,0.764527
32,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,ABCEFGH,HL,0.764527
47,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFG,HL,0.764527
40,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.764527
46,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,B,0.729871
63,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.729871
34,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGH,H,0.729871
18,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,E,EGH,L,0.729871
42,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,BEFGHI,IK,0.729871
31,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHI,K,0.729871
16,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCFGHIJ,Z,0.729871
50,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,Z,0.729871
46,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHI,Z,0.729871
36,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,C,H,0.729871
40,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABC,H,0.729871
47,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,L,0.729871
52,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEGH,HL,0.729871
26,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABCDEFGHIJ,K,0.729871
16,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,EFGHI,L,0.729871
58,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,FHKL,1.397241
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,1.397241
23,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,M,G,H,1.397241
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,AB,ABCDEFGHIJ,K,1.397241
38,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BCDEFGHIJ,K,1.397241
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABC,FL,1.397241
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ACEFI,K,1.397241
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,K,1.397241
34,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CDEFGHIJ,K,1.397241
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,PQ,,H,1.397241
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,1.397241
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,AB,ABCDEFGHIJ,HK,1.397241
17,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,DFGI,L,1.397241
46,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,1.397241
18,15-24,Rural,TRUE,NA,TRUE,NA,NA,,CEF,KL,1.397241
41,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABE,K,1.397241
15,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,M,,H,1.397241
34,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ACDEFGHIJ,FH,0.853831
42,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CDJ,FH,0.853831
54,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CDEFGHIJ,K,0.853831
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,G,G,0.853831
25,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,A,EFGHIJ,Z,0.853831
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BCDEFGHI,K,0.853831
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BCE,L,0.853831
31,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,F,H,0.853831
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,ABCEFI,L,0.853831
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BCL,ABCI,L,0.853831
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,ABCDEFGHIJ,Z,0.853831
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCEIJ,FL,0.853831
22,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,FI,L,0.853831
31,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,E,H,0.853831
46,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,A,H,0.853831
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,,FH,0.853831
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,B,0.853831
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BM,CE,BCF,0.853831
51,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.781846
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.781846
54,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DJ,H,0.781846
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CJ,HKL,0.781846
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,FHK,0.781846
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,ABCDEFGHIJ,Z,0.781846
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFI,HK,0.781846
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,Z,0.781846
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.781846
24,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,CFGHI,K,0.781846
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,CDEFGH,K,0.781846
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,F,K,0.781846
17,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ACFI,L,0.781846
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.781846
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,DEFGHIJ,BF,0.781846
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,EF,L,0.781846
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,C,KL,0.781846
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,0.781846
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,FH,0.781846
46,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,CFH,0.852791
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCFI,L,0.852791
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.852791
18,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCEI,AIL,0.852791
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,P,ABCDEFGHIJ,K,0.852791
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCE,HL,0.852791
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DFGIJ,F,0.852791
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFGHI,K,0.852791
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,C,L,0.852791
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ACEFI,FH,0.852791
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,0.852791
17,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,BCDEF,IL,0.852791
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFGHIJ,K,0.852791
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEFGHI,K,0.852791
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,P,ACDFGHIJ,K,0.852791
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,C,H,0.852791
44,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.852791
52,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EF,L,0.852791
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEIJ,HL,3.073306
60,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFI,AL,3.073306
60,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,K,3.073306
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,ABCDEFGHIJ,K,3.073306
62,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,3.073306
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,K,3.073306
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EF,H,3.073306
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCEIJ,HL,3.073306
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFIJ,JK,3.073306
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AL,ABCE,B,3.073306
